order_id,order_placement_date,customer_id,product_id,delivery_qty,order_qty
FJUN613403601,10-06-2022,789403,25891601,72,72
FJUN611501601,10-06-2022,789501,25891601,165,165
FJUN613501601,10-06-2022,789501,25891601,78,87
FJUN612903602,10-06-2022,789903,25891601,46,57
FJUN613903603,10-06-2022,789903,25891601,86,90
FJUN611621601,10-06-2022,789621,25891601,156,156
FJUN611520601,10-06-2022,789520,25891601,139,139
FJUN612521601,10-06-2022,789521,25891601,151,151
FJUN613422601,10-06-2022,789422,25891601,149,149
FJUN612301601,10-06-2022,789301,25891601,113,113
FJUN611122601,10-06-2022,789122,25891601,187,197
FJUN612101601,10-06-2022,789101,25891601,147,147
FJUN612321601,10-06-2022,789321,25891601,156,156
FJUN611601601,10-06-2022,789601,25891601,57,57
FJUN612203603,10-06-2022,789203,25891301,90,90
FJUN611220502,10-06-2022,789220,25891301,100,100
FJUN613721602,10-06-2022,789721,25891301,94,94
FJUN612121301,10-06-2022,789121,25891301,81,81
FJUN613421301,10-06-2022,789421,25891301,46,51
FJUN611621601,10-06-2022,789621,25891301,84,84
FJUN613621402,10-06-2022,789621,25891301,25,25
FJUN611702301,10-06-2022,789702,25891301,75,94
FJUN612702301,10-06-2022,789702,25891301,75,79
FJUN611521301,10-06-2022,789521,25891301,100,100
FJUN612720602,10-06-2022,789720,25891301,58,72
FJUN612103301,10-06-2022,789103,25891301,83,83
FJUN612522501,10-06-2022,789522,25891301,34,36
FJUN611503301,10-06-2022,789503,25891301,46,51
FJUN613321503,10-06-2022,789321,25891301,23,23
FJUN613622502,10-06-2022,789622,25891301,99,99
FJUN611601601,10-06-2022,789601,25891301,65,81
FJUN613601301,10-06-2022,789601,25891301,42,52
FJUN613703402,10-06-2022,789703,25891402,247,309
FJUN611902403,10-06-2022,789902,25891402,190,238
FJUN612903602,10-06-2022,789903,25891402,272,272
FJUN611421402,10-06-2022,789421,25891402,296,312
FJUN613621402,10-06-2022,789621,25891402,207,207
FJUN612603403,10-06-2022,789603,25891402,216,216
FJUN611521402,10-06-2022,789521,25891402,230,230
FJUN613301602,10-06-2022,789301,25891402,339,424
FJUN611202402,10-06-2022,789202,25891402,232,232
FJUN612202402,10-06-2022,789202,25891402,418,418
FJUN611303402,10-06-2022,789303,25891402,226,226
FJUN611321402,10-06-2022,789321,25891402,360,400
FJUN611622402,10-06-2022,789622,25891402,466,466
FJUN611203501,10-06-2022,789203,25891501,164,164
FJUN611703501,10-06-2022,789703,25891501,175,195
FJUN612420501,10-06-2022,789420,25891501,115,115
FJUN612403603,10-06-2022,789403,25891501,173,173
FJUN613102501,10-06-2022,789102,25891501,130,144
FJUN613421501,10-06-2022,789421,25891501,224,236
FJUN611402602,10-06-2022,789402,25891501,120,120
FJUN611521501,10-06-2022,789521,25891501,250,250
FJUN612401501,10-06-2022,789401,25891501,177,177
FJUN612522501,10-06-2022,789522,25891501,199,199
FJUN613503603,10-06-2022,789503,25891501,200,210
FJUN612321602,10-06-2022,789321,25891501,237,237
FJUN611201501,10-06-2022,789201,25891501,189,189
FJUN611220603,10-06-2022,789220,25891602,135,135
FJUN613220602,10-06-2022,789220,25891602,80,89
FJUN613721602,10-06-2022,789721,25891602,138,138
FJUN613902602,10-06-2022,789902,25891602,82,82
FJUN612903602,10-06-2022,789903,25891602,147,147
FJUN613421602,10-06-2022,789421,25891602,155,172
FJUN611402602,10-06-2022,789402,25891602,192,192
FJUN613702602,10-06-2022,789702,25891602,83,83
FJUN613521602,10-06-2022,789521,25891602,152,152
FJUN611720602,10-06-2022,789720,25891602,155,155
FJUN612720602,10-06-2022,789720,25891602,64,64
FJUN613720603,10-06-2022,789720,25891602,59,59
FJUN613301602,10-06-2022,789301,25891602,149,165
FJUN612122602,10-06-2022,789122,25891602,95,105
FJUN611101602,10-06-2022,789101,25891602,159,167
FJUN611103603,10-06-2022,789103,25891602,153,153
FJUN612303602,10-06-2022,789303,25891602,51,64
FJUN611503602,10-06-2022,789503,25891602,113,126
FJUN611321602,10-06-2022,789321,25891602,96,101
FJUN612321602,10-06-2022,789321,25891602,96,96
FJUN613601602,10-06-2022,789601,25891602,49,52
FJUN613203101,10-06-2022,789203,25891101,334,334
FJUN611320101,10-06-2022,789320,25891101,435,435
FJUN613703101,10-06-2022,789703,25891101,381,381
FJUN611721403,10-06-2022,789721,25891101,318,335
FJUN612102303,10-06-2022,789102,25891101,443,443
FJUN612902502,10-06-2022,789902,25891101,399,420
FJUN613903603,10-06-2022,789903,25891101,382,424
FJUN611402602,10-06-2022,789402,25891101,492,492
FJUN613621402,10-06-2022,789621,25891101,402,402
FJUN612520101,10-06-2022,789520,25891101,329,366
FJUN611521301,10-06-2022,789521,25891101,376,376
FJUN611720602,10-06-2022,789720,25891101,310,310
FJUN613101403,10-06-2022,789101,25891101,440,440
FJUN612103101,10-06-2022,789103,25891101,351,439
FJUN612202503,10-06-2022,789202,25891101,491,491
FJUN612503103,10-06-2022,789503,25891101,422,422
FJUN613503603,10-06-2022,789503,25891101,335,335
FJUN613321503,10-06-2022,789321,25891101,244,305
FJUN612622502,10-06-2022,789622,25891101,452,452
FJUN612203603,10-06-2022,789203,25891603,115,115
FJUN611220603,10-06-2022,789220,25891603,163,163
FJUN612403603,10-06-2022,789403,25891603,127,127
FJUN611102603,10-06-2022,789102,25891603,86,86
FJUN613903603,10-06-2022,789903,25891603,107,113
FJUN612521603,10-06-2022,789521,25891603,184,184
FJUN613720603,10-06-2022,789720,25891603,159,159
FJUN611401603,10-06-2022,789401,25891603,55,55
FJUN612401603,10-06-2022,789401,25891603,147,147
FJUN611103603,10-06-2022,789103,25891603,114,120
FJUN613503603,10-06-2022,789503,25891603,198,198
FJUN612201603,10-06-2022,789201,25891603,134,168
FJUN613201603,10-06-2022,789201,25891603,132,139
FJUN613703402,10-06-2022,789703,25891303,89,94
FJUN613721602,10-06-2022,789721,25891303,31,39
FJUN611501303,10-06-2022,789501,25891303,78,78
FJUN613501601,10-06-2022,789501,25891303,43,48
FJUN612102303,10-06-2022,789102,25891303,70,70
FJUN611903303,10-06-2022,789903,25891303,28,28
FJUN612903602,10-06-2022,789903,25891303,41,41
FJUN611621601,10-06-2022,789621,25891303,93,98
FJUN612702303,10-06-2022,789702,25891303,38,42
FJUN613521503,10-06-2022,789521,25891303,92,92
FJUN611122303,10-06-2022,789122,25891303,26,29
FJUN612122602,10-06-2022,789122,25891303,27,28
FJUN612101303,10-06-2022,789101,25891303,87,87
FJUN613103303,10-06-2022,789103,25891303,87,97
FJUN612221403,10-06-2022,789221,25891303,85,85
FJUN613221303,10-06-2022,789221,25891303,78,82
FJUN611202402,10-06-2022,789202,25891303,100,100
FJUN611522303,10-06-2022,789522,25891303,69,69
FJUN612303602,10-06-2022,789303,25891303,62,62
FJUN612203603,10-06-2022,789203,25891502,130,130
FJUN612320502,10-06-2022,789320,25891502,203,203
FJUN611220502,10-06-2022,789220,25891502,187,187
FJUN613102502,10-06-2022,789102,25891502,160,160
FJUN612902502,10-06-2022,789902,25891502,122,122
FJUN613402502,10-06-2022,789402,25891502,154,162
FJUN613521502,10-06-2022,789521,25891502,164,164
FJUN613720603,10-06-2022,789720,25891502,194,216
FJUN613401502,10-06-2022,789401,25891502,170,170
FJUN612422502,10-06-2022,789422,25891502,109,115
FJUN612301502,10-06-2022,789301,25891502,152,152
FJUN611122502,10-06-2022,789122,25891502,126,157
FJUN611101602,10-06-2022,789101,25891502,175,175
FJUN612522502,10-06-2022,789522,25891502,142,142
FJUN612622502,10-06-2022,789622,25891502,161,161
FJUN613622502,10-06-2022,789622,25891502,178,178
FJUN611601601,10-06-2022,789601,25891502,215,226
FJUN612203603,10-06-2022,789203,25891403,206,206
FJUN613220403,10-06-2022,789220,25891403,261,261
FJUN612703403,10-06-2022,789703,25891403,370,370
FJUN611721403,10-06-2022,789721,25891403,324,324
FJUN612403603,10-06-2022,789403,25891403,346,432
FJUN613403403,10-06-2022,789403,25891403,327,327
FJUN611902403,10-06-2022,789902,25891403,287,302
FJUN613903603,10-06-2022,789903,25891403,400,421
FJUN613402502,10-06-2022,789402,25891403,495,495
FJUN612603403,10-06-2022,789603,25891403,386,386
FJUN613603403,10-06-2022,789603,25891403,217,217
FJUN611521403,10-06-2022,789521,25891403,288,288
FJUN613401403,10-06-2022,789401,25891403,404,404
FJUN611301403,10-06-2022,789301,25891403,238,264
FJUN612301502,10-06-2022,789301,25891403,276,276
FJUN613101403,10-06-2022,789101,25891403,404,404
FJUN613103403,10-06-2022,789103,25891403,325,361
FJUN612221403,10-06-2022,789221,25891403,201,201
FJUN613202403,10-06-2022,789202,25891403,377,377
FJUN612522502,10-06-2022,789522,25891403,408,408
FJUN612303602,10-06-2022,789303,25891403,245,245
FJUN611203501,10-06-2022,789203,25891203,378,378
FJUN612220203,10-06-2022,789220,25891203,372,465
FJUN612420501,10-06-2022,789420,25891203,278,278
FJUN611501203,10-06-2022,789501,25891203,394,394
FJUN612902502,10-06-2022,789902,25891203,414,414
FJUN611402602,10-06-2022,789402,25891203,197,197
FJUN612402203,10-06-2022,789402,25891203,245,245
FJUN612621302,10-06-2022,789621,25891203,276,290
FJUN613621402,10-06-2022,789621,25891203,361,380
FJUN611520203,10-06-2022,789520,25891203,145,145
FJUN612603203,10-06-2022,789603,25891203,117,117
FJUN613603403,10-06-2022,789603,25891203,422,422
FJUN612720602,10-06-2022,789720,25891203,337,337
FJUN613103203,10-06-2022,789103,25891203,218,273
FJUN611103302,10-06-2022,789103,25891203,231,257
FJUN612221203,10-06-2022,789221,25891203,439,439
FJUN613202203,10-06-2022,789202,25891203,459,459
FJUN611522203,10-06-2022,789522,25891203,382,382
FJUN613522203,10-06-2022,789522,25891203,242,242
FJUN612321602,10-06-2022,789321,25891203,338,338
FJUN611601601,10-06-2022,789601,25891203,362,402
FJUN612601302,10-06-2022,789601,25891203,273,341
FJUN611203501,10-06-2022,789203,25891102,335,335
FJUN613320401,10-06-2022,789320,25891102,476,476
FJUN613721102,10-06-2022,789721,25891102,494,494
FJUN613420102,10-06-2022,789420,25891102,368,368
FJUN611403102,10-06-2022,789403,25891102,355,355
FJUN612902502,10-06-2022,789902,25891102,411,411
FJUN613902102,10-06-2022,789902,25891102,496,496
FJUN613903603,10-06-2022,789903,25891102,474,474
FJUN611421402,10-06-2022,789421,25891102,248,310
FJUN612402102,10-06-2022,789402,25891102,447,447
FJUN613621402,10-06-2022,789621,25891102,474,474
FJUN613422601,10-06-2022,789422,25891102,383,403
FJUN613301602,10-06-2022,789301,25891102,315,315
FJUN613122102,10-06-2022,789122,25891102,285,317
FJUN611101602,10-06-2022,789101,25891102,373,415
FJUN613522102,10-06-2022,789522,25891102,326,326
FJUN611303202,10-06-2022,789303,25891102,411,411
FJUN612622502,10-06-2022,789622,25891102,404,404
FJUN611601102,10-06-2022,789601,25891102,370,370
FJUN612601302,10-06-2022,789601,25891102,484,484
FJUN612203202,10-06-2022,789203,25891202,138,173
FJUN613703202,10-06-2022,789703,25891202,240,240
FJUN611420202,10-06-2022,789420,25891202,464,488
FJUN612420202,10-06-2022,789420,25891202,424,424
FJUN613501601,10-06-2022,789501,25891202,288,303
FJUN612501202,10-06-2022,789501,25891202,485,485
FJUN613102501,10-06-2022,789102,25891202,170,170
FJUN611903303,10-06-2022,789903,25891202,259,259
FJUN613421501,10-06-2022,789421,25891202,227,227
FJUN611702202,10-06-2022,789702,25891202,164,164
FJUN613720202,10-06-2022,789720,25891202,311,311
FJUN611122601,10-06-2022,789122,25891202,366,407
FJUN611101602,10-06-2022,789101,25891202,458,458
FJUN612103301,10-06-2022,789103,25891202,162,180
FJUN611221202,10-06-2022,789221,25891202,301,301
FJUN611202402,10-06-2022,789202,25891202,236,236
FJUN612522401,10-06-2022,789522,25891202,391,435
FJUN611303202,10-06-2022,789303,25891202,415,415
FJUN612320302,10-06-2022,789320,25891302,67,71
FJUN611220502,10-06-2022,789220,25891302,90,95
FJUN612703302,10-06-2022,789703,25891302,28,28
FJUN611721302,10-06-2022,789721,25891302,74,74
FJUN613420302,10-06-2022,789420,25891302,94,99
FJUN612403603,10-06-2022,789403,25891302,71,71
FJUN611102302,10-06-2022,789102,25891302,59,59
FJUN612621302,10-06-2022,789621,25891302,74,74
FJUN612702303,10-06-2022,789702,25891302,20,22
FJUN611422302,10-06-2022,789422,25891302,85,85
FJUN612301502,10-06-2022,789301,25891302,50,50
FJUN611103302,10-06-2022,789103,25891302,71,71
FJUN613303401,10-06-2022,789303,25891302,24,24
FJUN612503302,10-06-2022,789503,25891302,30,30
FJUN613622302,10-06-2022,789622,25891302,93,93
FJUN612601302,10-06-2022,789601,25891302,66,70
FJUN613601302,10-06-2022,789601,25891302,59,74
FJUN613320401,10-06-2022,789320,25891401,413,413
FJUN613501401,10-06-2022,789501,25891401,190,211
FJUN613621402,10-06-2022,789621,25891401,421,421
FJUN613301602,10-06-2022,789301,25891401,440,489
FJUN611122502,10-06-2022,789122,25891401,262,291
FJUN612101601,10-06-2022,789101,25891401,301,317
FJUN613101403,10-06-2022,789101,25891401,491,491
FJUN611202402,10-06-2022,789202,25891401,208,208
FJUN613202401,10-06-2022,789202,25891401,461,461
FJUN612522401,10-06-2022,789522,25891401,480,480
FJUN613303401,10-06-2022,789303,25891401,287,302
FJUN613503603,10-06-2022,789503,25891401,302,302
FJUN612201603,10-06-2022,789201,25891401,249,249
FJUN613403403,10-06-2022,789403,25891103,481,481
FJUN612121103,10-06-2022,789121,25891103,289,304
FJUN613121103,10-06-2022,789121,25891103,425,425
FJUN611501601,10-06-2022,789501,25891103,493,493
FJUN612903602,10-06-2022,789903,25891103,247,309
FJUN613402103,10-06-2022,789402,25891103,377,377
FJUN612520103,10-06-2022,789520,25891103,428,476
FJUN612401603,10-06-2022,789401,25891103,460,460
FJUN612422103,10-06-2022,789422,25891103,478,478
FJUN611122601,10-06-2022,789122,25891103,463,463
FJUN611103103,10-06-2022,789103,25891103,327,344
FJUN611202402,10-06-2022,789202,25891103,451,475
FJUN611303202,10-06-2022,789303,25891103,369,369
FJUN612503103,10-06-2022,789503,25891103,434,457
FJUN613503603,10-06-2022,789503,25891103,433,433
FJUN612201603,10-06-2022,789201,25891103,365,365
FJUN611203501,10-06-2022,789203,25891201,226,251
FJUN611220502,10-06-2022,789220,25891201,131,145
FJUN613220403,10-06-2022,789220,25891201,334,371
FJUN613703402,10-06-2022,789703,25891201,403,403
FJUN612721601,10-06-2022,789721,25891201,221,221
FJUN613121201,10-06-2022,789121,25891201,452,452
FJUN611903303,10-06-2022,789903,25891201,416,462
FJUN613903201,10-06-2022,789903,25891201,232,244
FJUN611520503,10-06-2022,789520,25891201,179,179
FJUN612520201,10-06-2022,789520,25891201,382,402
FJUN613720202,10-06-2022,789720,25891201,345,431
FJUN612422502,10-06-2022,789422,25891201,373,373
FJUN611122601,10-06-2022,789122,25891201,140,140
FJUN612103301,10-06-2022,789103,25891201,105,131
FJUN612202503,10-06-2022,789202,25891201,408,408
FJUN611321402,10-06-2022,789321,25891201,167,167
FJUN613201603,10-06-2022,789201,25891201,136,136
FJUN612622502,10-06-2022,789622,25891201,107,107
FJUN611102503,10-06-2022,789102,25891503,188,188
FJUN611520503,10-06-2022,789520,25891503,245,245
FJUN613521503,10-06-2022,789521,25891503,177,177
FJUN612202503,10-06-2022,789202,25891503,243,243
FJUN611522503,10-06-2022,789522,25891503,183,183
FJUN612321602,10-06-2022,789321,25891503,199,221
FJUN613321503,10-06-2022,789321,25891503,107,107
FJUN613201603,10-06-2022,789201,25891503,143,143
FJUN622721601,20-06-2022,789721,25891601,179,179
FJUN621420601,20-06-2022,789420,25891601,96,96
FJUN623420601,20-06-2022,789420,25891601,105,105
FJUN621403601,20-06-2022,789403,25891601,74,82
FJUN622403601,20-06-2022,789403,25891601,127,127
FJUN621121601,20-06-2022,789121,25891601,55,55
FJUN621102601,20-06-2022,789102,25891601,98,122
FJUN622903602,20-06-2022,789903,25891601,127,127
FJUN623903601,20-06-2022,789903,25891601,90,112
FJUN621402603,20-06-2022,789402,25891601,148,148
FJUN622603601,20-06-2022,789603,25891601,116,122
FJUN622103601,20-06-2022,789103,25891601,99,99
FJUN622202601,20-06-2022,789202,25891601,171,171
FJUN623202601,20-06-2022,789202,25891601,81,81
FJUN622522601,20-06-2022,789522,25891601,153,153
FJUN621503601,20-06-2022,789503,25891601,72,80
FJUN621201602,20-06-2022,789201,25891601,73,73
FJUN623622601,20-06-2022,789622,25891601,107,107
FJUN621601601,20-06-2022,789601,25891601,47,52
FJUN622320301,20-06-2022,789320,25891301,65,65
FJUN621703603,20-06-2022,789703,25891301,37,39
FJUN621403601,20-06-2022,789403,25891301,90,90
FJUN621121301,20-06-2022,789121,25891301,43,43
FJUN622121301,20-06-2022,789121,25891301,79,88
FJUN623501301,20-06-2022,789501,25891301,39,39
FJUN622102301,20-06-2022,789102,25891301,62,62
FJUN623102301,20-06-2022,789102,25891301,38,40
FJUN622621301,20-06-2022,789621,25891301,54,54
FJUN623621303,20-06-2022,789621,25891301,63,63
FJUN622702301,20-06-2022,789702,25891301,18,22
FJUN622603501,20-06-2022,789603,25891301,53,53
FJUN623301302,20-06-2022,789301,25891301,48,50
FJUN621122301,20-06-2022,789122,25891301,61,61
FJUN621101301,20-06-2022,789101,25891301,48,48
FJUN621522301,20-06-2022,789522,25891301,60,60
FJUN621303602,20-06-2022,789303,25891301,64,64
FJUN622321301,20-06-2022,789321,25891301,31,31
FJUN622201603,20-06-2022,789201,25891301,49,49
FJUN621622301,20-06-2022,789622,25891301,46,46
FJUN622622501,20-06-2022,789622,25891301,65,72
FJUN623622601,20-06-2022,789622,25891301,55,55
FJUN622601403,20-06-2022,789601,25891301,88,93
FJUN621203603,20-06-2022,789203,25891402,440,440
FJUN623203402,20-06-2022,789203,25891402,498,498
FJUN621220603,20-06-2022,789220,25891402,304,304
FJUN621102402,20-06-2022,789102,25891402,375,375
FJUN621421402,20-06-2022,789421,25891402,203,214
FJUN622421402,20-06-2022,789421,25891402,345,345
FJUN622402402,20-06-2022,789402,25891402,204,204
FJUN622520402,20-06-2022,789520,25891402,332,350
FJUN623401402,20-06-2022,789401,25891402,295,295
FJUN621122402,20-06-2022,789122,25891402,440,440
FJUN622101402,20-06-2022,789101,25891402,226,226
FJUN621221402,20-06-2022,789221,25891402,231,231
FJUN622202601,20-06-2022,789202,25891402,346,433
FJUN621303602,20-06-2022,789303,25891402,388,431
FJUN621220603,20-06-2022,789220,25891501,244,244
FJUN622220501,20-06-2022,789220,25891501,215,215
FJUN621703501,20-06-2022,789703,25891501,169,169
FJUN622420501,20-06-2022,789420,25891501,116,116
FJUN623121501,20-06-2022,789121,25891501,201,201
FJUN623102501,20-06-2022,789102,25891501,195,195
FJUN622421502,20-06-2022,789421,25891501,177,177
FJUN621402603,20-06-2022,789402,25891501,237,237
FJUN621621502,20-06-2022,789621,25891501,186,196
FJUN622702501,20-06-2022,789702,25891501,174,193
FJUN622603501,20-06-2022,789603,25891501,164,164
FJUN623603501,20-06-2022,789603,25891501,239,239
FJUN622521501,20-06-2022,789521,25891501,228,228
FJUN621720502,20-06-2022,789720,25891501,166,166
FJUN621422501,20-06-2022,789422,25891501,211,211
FJUN622422501,20-06-2022,789422,25891501,225,250
FJUN621301603,20-06-2022,789301,25891501,184,184
FJUN622301503,20-06-2022,789301,25891501,100,111
FJUN623122501,20-06-2022,789122,25891501,131,131
FJUN621103502,20-06-2022,789103,25891501,192,192
FJUN622221501,20-06-2022,789221,25891501,218,218
FJUN622522602,20-06-2022,789522,25891501,128,128
FJUN622303603,20-06-2022,789303,25891501,129,129
FJUN623303501,20-06-2022,789303,25891501,212,236
FJUN623503501,20-06-2022,789503,25891501,212,212
FJUN623321501,20-06-2022,789321,25891501,220,232
FJUN622622501,20-06-2022,789622,25891501,110,110
FJUN621601501,20-06-2022,789601,25891501,177,197
FJUN621721602,20-06-2022,789721,25891602,57,57
FJUN621420602,20-06-2022,789420,25891602,171,171
FJUN622121602,20-06-2022,789121,25891602,196,196
FJUN622903602,20-06-2022,789903,25891602,130,137
FJUN622621602,20-06-2022,789621,25891602,151,151
FJUN621603602,20-06-2022,789603,25891602,58,58
FJUN623521602,20-06-2022,789521,25891602,190,200
FJUN623720602,20-06-2022,789720,25891602,131,131
FJUN621401602,20-06-2022,789401,25891602,178,178
FJUN621101602,20-06-2022,789101,25891602,198,198
FJUN621202602,20-06-2022,789202,25891602,131,145
FJUN622522602,20-06-2022,789522,25891602,104,116
FJUN621303602,20-06-2022,789303,25891602,139,155
FJUN621201602,20-06-2022,789201,25891602,152,152
FJUN623201602,20-06-2022,789201,25891602,89,89
FJUN621601602,20-06-2022,789601,25891602,76,80
FJUN623203402,20-06-2022,789203,25891101,321,338
FJUN621703603,20-06-2022,789703,25891101,442,442
FJUN621721602,20-06-2022,789721,25891101,430,430
FJUN622420501,20-06-2022,789420,25891101,432,432
FJUN623420601,20-06-2022,789420,25891101,324,324
FJUN622102301,20-06-2022,789102,25891101,391,391
FJUN623902101,20-06-2022,789902,25891101,329,329
FJUN623402101,20-06-2022,789402,25891101,315,350
FJUN621621502,20-06-2022,789621,25891101,497,497
FJUN622621602,20-06-2022,789621,25891101,384,384
FJUN621520502,20-06-2022,789520,25891101,388,388
FJUN623702603,20-06-2022,789702,25891101,349,436
FJUN621301603,20-06-2022,789301,25891101,369,369
FJUN621101602,20-06-2022,789101,25891101,372,372
FJUN623101502,20-06-2022,789101,25891101,411,411
FJUN622103101,20-06-2022,789103,25891101,450,474
FJUN621221402,20-06-2022,789221,25891101,442,442
FJUN623221101,20-06-2022,789221,25891101,370,463
FJUN621202103,20-06-2022,789202,25891101,319,319
FJUN622522603,20-06-2022,789522,25891101,368,409
FJUN623303501,20-06-2022,789303,25891101,306,306
FJUN623503101,20-06-2022,789503,25891101,417,417
FJUN623321501,20-06-2022,789321,25891101,464,488
FJUN621203603,20-06-2022,789203,25891603,96,96
FJUN622203603,20-06-2022,789203,25891603,70,70
FJUN621220603,20-06-2022,789220,25891603,170,170
FJUN621703603,20-06-2022,789703,25891603,119,119
FJUN621902603,20-06-2022,789902,25891603,91,91
FJUN621402603,20-06-2022,789402,25891603,122,122
FJUN621702603,20-06-2022,789702,25891603,118,124
FJUN623702603,20-06-2022,789702,25891603,171,180
FJUN622720603,20-06-2022,789720,25891603,122,122
FJUN621301603,20-06-2022,789301,25891603,72,72
FJUN622122603,20-06-2022,789122,25891603,116,122
FJUN623122603,20-06-2022,789122,25891603,172,172
FJUN622522603,20-06-2022,789522,25891603,129,129
FJUN622303603,20-06-2022,789303,25891603,86,86
FJUN622201603,20-06-2022,789201,25891603,129,143
FJUN622420303,20-06-2022,789420,25891303,39,39
FJUN622501502,20-06-2022,789501,25891303,94,94
FJUN623621303,20-06-2022,789621,25891303,77,77
FJUN621702303,20-06-2022,789702,25891303,57,71
FJUN623702603,20-06-2022,789702,25891303,84,84
FJUN621603303,20-06-2022,789603,25891303,59,66
FJUN622720603,20-06-2022,789720,25891303,75,79
FJUN623401402,20-06-2022,789401,25891303,21,21
FJUN621301603,20-06-2022,789301,25891303,70,70
FJUN622301503,20-06-2022,789301,25891303,75,79
FJUN623202601,20-06-2022,789202,25891303,85,85
FJUN623303303,20-06-2022,789303,25891303,26,26
FJUN623622601,20-06-2022,789622,25891303,34,34
FJUN623320502,20-06-2022,789320,25891502,159,159
FJUN621703502,20-06-2022,789703,25891502,212,212
FJUN622721601,20-06-2022,789721,25891502,182,182
FJUN621420502,20-06-2022,789420,25891502,103,103
FJUN621121601,20-06-2022,789121,25891502,226,226
FJUN621501503,20-06-2022,789501,25891502,165,165
FJUN622501502,20-06-2022,789501,25891502,199,199
FJUN622421502,20-06-2022,789421,25891502,90,112
FJUN621402603,20-06-2022,789402,25891502,136,136
FJUN621621502,20-06-2022,789621,25891502,131,131
FJUN621520502,20-06-2022,789520,25891502,196,218
FJUN622520502,20-06-2022,789520,25891502,123,129
FJUN622603601,20-06-2022,789603,25891502,183,229
FJUN621720502,20-06-2022,789720,25891502,171,171
FJUN622720603,20-06-2022,789720,25891502,141,141
FJUN623101502,20-06-2022,789101,25891502,243,243
FJUN621103502,20-06-2022,789103,25891502,126,158
FJUN622103502,20-06-2022,789103,25891502,233,233
FJUN623221502,20-06-2022,789221,25891502,124,138
FJUN622303603,20-06-2022,789303,25891502,202,202
FJUN622203603,20-06-2022,789203,25891403,302,302
FJUN621703403,20-06-2022,789703,25891403,235,235
FJUN621403601,20-06-2022,789403,25891403,360,360
FJUN623102501,20-06-2022,789102,25891403,329,329
FJUN623903403,20-06-2022,789903,25891403,454,454
FJUN621520403,20-06-2022,789520,25891403,290,305
FJUN623520403,20-06-2022,789520,25891403,191,201
FJUN621422403,20-06-2022,789422,25891403,330,330
FJUN623122403,20-06-2022,789122,25891403,468,468
FJUN621503601,20-06-2022,789503,25891403,484,484
FJUN622201603,20-06-2022,789201,25891403,251,251
FJUN622601403,20-06-2022,789601,25891403,277,308
FJUN623601403,20-06-2022,789601,25891403,329,346
FJUN623203203,20-06-2022,789203,25891203,132,147
FJUN621320203,20-06-2022,789320,25891203,388,388
FJUN623703203,20-06-2022,789703,25891203,280,280
FJUN623420203,20-06-2022,789420,25891203,382,402
FJUN623102501,20-06-2022,789102,25891203,234,234
FJUN622521203,20-06-2022,789521,25891203,262,262
FJUN622720603,20-06-2022,789720,25891203,156,156
FJUN621401602,20-06-2022,789401,25891203,397,397
FJUN622122203,20-06-2022,789122,25891203,240,240
FJUN623101203,20-06-2022,789101,25891203,206,206
FJUN621221402,20-06-2022,789221,25891203,418,418
FJUN622522203,20-06-2022,789522,25891203,465,465
FJUN623303203,20-06-2022,789303,25891203,131,131
FJUN622321301,20-06-2022,789321,25891203,466,466
FJUN623321501,20-06-2022,789321,25891203,296,312
FJUN623220401,20-06-2022,789220,25891102,416,416
FJUN621403601,20-06-2022,789403,25891102,342,342
FJUN623121102,20-06-2022,789121,25891102,284,355
FJUN623102102,20-06-2022,789102,25891102,462,486
FJUN621621502,20-06-2022,789621,25891102,461,461
FJUN623603102,20-06-2022,789603,25891102,418,440
FJUN623521602,20-06-2022,789521,25891102,396,396
FJUN621401602,20-06-2022,789401,25891102,353,353
FJUN622401102,20-06-2022,789401,25891102,371,391
FJUN623103503,20-06-2022,789103,25891102,489,489
FJUN622202601,20-06-2022,789202,25891102,491,491
FJUN623303102,20-06-2022,789303,25891102,298,314
FJUN623321501,20-06-2022,789321,25891102,429,429
FJUN623201602,20-06-2022,789201,25891102,414,436
FJUN622721601,20-06-2022,789721,25891202,438,487
FJUN623420203,20-06-2022,789420,25891202,459,483
FJUN621403601,20-06-2022,789403,25891202,498,498
FJUN621520503,20-06-2022,789520,25891202,431,454
FJUN622520503,20-06-2022,789520,25891202,163,172
FJUN621702303,20-06-2022,789702,25891202,450,500
FJUN622603501,20-06-2022,789603,25891202,156,156
FJUN621521202,20-06-2022,789521,25891202,131,145
FJUN623122501,20-06-2022,789122,25891202,207,207
FJUN621103502,20-06-2022,789103,25891202,301,301
FJUN622103502,20-06-2022,789103,25891202,220,275
FJUN621522301,20-06-2022,789522,25891202,431,431
FJUN621503202,20-06-2022,789503,25891202,149,165
FJUN623321501,20-06-2022,789321,25891202,151,151
FJUN621201202,20-06-2022,789201,25891202,450,450
FJUN622601403,20-06-2022,789601,25891202,238,250
FJUN621203603,20-06-2022,789203,25891302,88,88
FJUN622203603,20-06-2022,789203,25891302,72,72
FJUN622703302,20-06-2022,789703,25891302,27,27
FJUN622501502,20-06-2022,789501,25891302,76,76
FJUN621421302,20-06-2022,789421,25891302,24,25
FJUN621402302,20-06-2022,789402,25891302,63,63
FJUN623621303,20-06-2022,789621,25891302,28,28
FJUN621702303,20-06-2022,789702,25891302,26,29
